,Artist ID,Primary Artist,Added At,Release Date,Days Until Discovery,Followers,Genres,Artist Popularity
147,0XHiH53dHrvbwfjYM7en7I,Chris Cornell,2018-02-26T18:19:59Z,2018-02-26,0.0,1085280,"['alternative metal', 'alternative rock', 'grunge', 'post-grunge', 'rock']",65
148,0XzVyZOZF7FIsQ7VbBZ9Yy,Shafiq Husayn,2019-06-21T04:21:31Z,2019-03-28,85.0,12046,"['indie jazz', 'indie soul', 'neo r&b', 'wonky']",40
149,0Y4Uq2iVYJpOfvERQ1siqO,Freddy Martin & His Orchestra,2012-04-03T05:59:26Z,1937-01-01,27486.0,293,['big band'],23
150,0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,2019-02-20T19:38:10Z,2019-02-20,0.0,383951,"['alternative hip hop', 'escape room', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",69
151,0YqZ5VxrmB8Ur0ziDIURdZ,Bridget St John,2019-05-02T15:26:29Z,2013-10-21,2019.0,5826,"['british folk', 'psychedelic folk', 'traditional folk']",35
152,0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,2013-11-05T10:25:51Z,2005-08-29,2990.0,1083130,"['folk-pop', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'stomp and holler', 'washington indie']",71
153,0Z5FMozvx15nUSUA6a9kkU,The Comet Is Coming,2019-06-21T04:29:23Z,2019-03-15,98.0,57028,"['british jazz', 'chamber psych', 'indie jazz']",50
154,0ZoYAbDGICaSPSfTTvworW,Tonstartssbandht,2017-07-27T23:35:44Z,2017-03-24,125.0,12326,['popgaze'],36
155,0ZqhrTXYPA9DZR527ZnFdO,Wayne Shorter,2012-12-07T12:07:13Z,1988-01-01,5089.0,112979,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'vocal jazz']",52
156,0aDq59Z2MJTahQmYIX3kBY,Austin Peralta,2012-10-25T07:01:18Z,2011-02-08,625.0,4561,[],23
157,0aavHBWTe9ng2jWfnnQ0hp,Don Blackman,2018-07-02T21:10:26Z,2012-03-23,2292.0,2514,[],33
158,0asVlqTLu3TimnYVyY5Jxi,Tune-Yards,2014-08-08T06:56:00Z,2011-04-18,0.0,167952,"['art pop', 'chamber pop', 'escape room', 'folk-pop', 'freak folk', 'indie pop', 'indie rock', 'one-person band']",51
159,0b3fYxnG6tlR0zLtBJd8DF,Danger Doom,2016-10-14T16:27:25Z,2016-09-23,21.0,104522,"['alternative hip hop', 'hip hop']",51
160,0bUWa3lF2u3S1j1JOVZsdA,Long Arm,2015-06-10T03:56:21Z,2011-02-11,1580.0,14556,"['substep', 'wonky']",39
161,0bYVNvsQMFwszVc1MLs7Ug,Ryan Keberle and Catharsis,2015-04-14T05:46:11Z,2014-09-30,196.0,321,[],0
162,0bYnQOfX9Fi140VOHhhCjz,Michael Beharie,2017-08-03T21:49:46Z,2016-06-17,412.0,230,[],3
163,0bsV0sUjnCuCTYOnNHQl3E,Julia Holter,2016-02-04T01:40:52Z,2015-09-25,132.0,78505,"['art pop', 'art rock', 'chamber pop', 'chamber psych', 'collage pop', 'dream pop', 'electra', 'escape room', 'experimental pop', 'folk-pop', 'freak folk', 'indie rock', 'indietronica', 'la indie', 'noise pop']",46
164,0cLrgpG3pW4MX4nD8h6qCc,El Michels Affair,2017-04-25T18:24:22Z,2012-09-25,1673.0,64243,"['afrobeat', 'electronica', 'funk', 'indie jazz', 'indie soul', 'instrumental soul', 'soul']",56
165,0cQuYRSzlItquYxsQKDvVc,The Guess Who,2014-12-03T06:52:22Z,1971,16042.0,277252,"['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",63
166,0cmWgDlu9CwTgxPhf403hb,Bonobo,2013-08-03T21:52:26Z,2010-03-29,1223.0,949762,"['downtempo', 'electronica', 'indietronica', 'jazztronica', 'ninja', 'nu jazz', 'trip hop']",70
167,0ctjXj4AKsMtj6Tsm0JzSj,Shai Maestro,2017-04-05T18:48:00Z,2013-02-02,41.0,13439,"['contemporary jazz', 'israeli jazz']",43
168,0d1j4VJ7gzAJaDslzmjTF0,El Ten Eleven,2012-10-27T02:18:53Z,2005,2856.0,66609,"['american post-rock', 'instrumental post-rock', 'post-rock']",48
169,0d7aBBLFcc4dlETnae6zcH,WHY?,2017-12-07T06:11:26Z,2017-03-03,279.0,64228,"['abstract hip hop', 'anti-folk', 'bay area indie', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'noise pop', 'stomp and holler']",49
170,0dAZ2slrElfR0Y5flcoSPt,Dorothy Ashby,2016-10-26T21:01:59Z,1968-01-01,308.0,31165,"['afrobeat', 'funk', 'indie jazz', 'jazz funk', 'lounge', 'space age pop']",48
171,0dCVhSVXD9JhJh2bTySJZx,Gigi Masin,2017-09-27T15:36:17Z,1986,11592.0,7904,['fourth world'],38
172,0dkcQCK8GjDBCGrjlUJhlg,Narcy,2019-04-16T02:22:25Z,2018-11-23,144.0,6742,"['arabic hip hop', 'conscious hip hop', 'iraqi pop']",40
173,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2013-02-19T06:28:11Z,2012-12-10,41.0,22975404,"['pop', 'post-teen pop']",90
174,0eL1KxLODqy2i7GtLMlK3s,Temi Dollface,2013-10-10T05:34:49Z,2013-09-03,37.0,285,['escape room'],3
175,0eVyjRhzZKke2KFYTcDkeu,The Alchemist,2017-04-11T17:38:53Z,2015-05-26,686.0,128591,"['alternative hip hop', 'boom bap', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'underground hip hop', 'west coast rap']",62
176,0eXZ9IgQk3DoyTcOUaSgOM,The Esoterics,2013-11-17T22:47:51Z,2010-10-10,1134.0,175,['american choir'],5
177,0eiyrB0ET8AbrR5s6rrLJr,Glenn Branca,2014-05-09T05:29:18Z,2010-02-27,1532.0,9702,"['experimental', 'experimental rock', 'free improvisation', 'industrial', 'minimal', 'no wave', 'noise rock', 'post-punk']",22
178,0enRaCZSvIUa2nVC7I4roi,Edgard Varèse,2015-01-25T20:55:08Z,2001-08-22,2470.0,11474,"['acousmatic', 'avant-garde', 'early modern classical']",27
179,0epOFNiUfyON9EYx7Tpr6V,The Strokes,2012-04-11T20:45:45Z,2011-03-18,390.0,2935894,"['alternative rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",78
180,0erFrw5DfUBYKQ0xNc8MJj,Erica Von Kleist,2013-11-03T00:07:59Z,2013-04-30,187.0,67,[],6
181,0ezquZkJscWDhtBZwptcKT,Hayajan,2019-10-10T19:05:23Z,2013-05-06,2348.0,4423,"['arab alternative', 'jordanian pop']",29
182,0fZQFB2KjEmEHeO2Pd2qZw,Sean Lane,2017-06-07T17:22:48Z,2017-05-15,23.0,97,[],7
183,0flT3Kuy6tiznNQa9bfZxd,Maximum Balloon,2012-07-23T01:02:57Z,2010-01-01,934.0,5996,[],29
184,0fqE57gXXTTqxXlFYVNG2u,Jesca Hoop,2017-04-06T19:19:32Z,2012-07-03,0.0,32146,"['anti-folk', 'chamber pop', 'chamber psych', 'etherpop', 'folk-pop', 'freak folk', 'indie folk']",46
185,0fsZ17s6P3M4kvOQhdztxc,Jean Chalant,2017-08-29T23:49:19Z,2015-06-30,791.0,10,[],0
186,0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul,2017-07-29T04:50:43Z,2012-05-11,0.0,610127,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",66
187,0gOsZcHl7H3ewXVIEnWFZX,Camille,2018-04-28T03:23:56Z,2017-06-02,158.0,116820,"['chanson', 'french indie pop', 'french rock']",56
188,0gaASCUAMqvXxGFDYaNFca,Ben Wendel,2016-09-09T16:58:02Z,2012-02-28,0.0,6391,['contemporary jazz'],27
189,0gdMNxIIIINRt8nxy8AQGg,Mylko,2016-11-30T18:41:56Z,2016-09-30,61.0,3343,[],41
190,0gnKKarIUyBnDcORsbOdeY,Takénobu,2013-10-15T18:17:56Z,2011-03-24,936.0,11190,['bow pop'],37
191,0gqIrDRL7CEPBWMmkuZPdQ,Digable Planets,2017-05-21T07:10:13Z,2005-01-01,4523.0,189264,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap']",55
192,0grPfzk6cTnzfQpxjLDPs0,Bing & Ruth,2017-03-08T00:20:49Z,2017-02-17,19.0,13945,"['ambient', 'compositional ambient', 'drift', 'drone', 'fourth world', 'neo-classical', 'warm drone']",44
193,0hEurMDQu99nJRq8pTxO14,John Mayer,2012-07-05T09:50:22Z,2003-09-09,3222.0,4204944,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",86
194,0hNK7ZdOjiUJd2C17JAjK8,Suzi Analogue,2016-11-14T22:26:44Z,2016-08-23,6.0,2944,[],22
195,0hk8VgR64voU5ueK96W2DI,DeVotchKa,2012-04-04T21:38:48Z,2004-01-01,3016.0,81334,"['dark cabaret', 'denver indie', 'gypsy punk', 'laboratorio']",46
196,0hrb5WRiNlj8vh3WnCgXFq,Kikagaku Moyo,2019-07-24T02:06:42Z,2018-10-05,292.0,82401,"['freak folk', 'instrumental stoner rock', 'japanese psychedelic', 'neo-psychedelic']",52
197,0i1s9WcIu0PrUvHzALgofo,Seu Jorge,2016-08-15T23:30:11Z,2005-01-01,4244.0,678171,"['mpb', 'pagode', 'samba']",67
198,0iONcDu4zVlsw1LwIq4rrN,Tom Rogerson,2017-09-27T19:31:58Z,2017-09-27,0.0,2088,['ambient'],33
199,0ifzzRKdmtgaHy9cfnnyCR,Focus,2012-05-18T06:37:27Z,2001,4155.0,95430,"['album rock', 'art rock', 'canterbury scene', 'classic rock', 'dutch prog', 'hard rock', 'jazz fusion', 'nederpop', 'progressive rock', 'psychedelic rock', 'symphonic rock']",50
200,0ihBDeJlIlXo4LFfAllsGm,The Sea and Cake,2018-06-28T22:08:23Z,2018-05-11,48.0,38920,"['american post-rock', 'chicago indie', 'freak folk', 'indie rock', 'lo-fi', 'noise pop', 'post-rock', 'slow core']",42
201,0iui2Be5CP8EWxvHYsVspL,Breakbot,2013-12-10T09:31:26Z,2010-02-15,1394.0,287088,"['alternative dance', 'disco house', 'filter house', 'new french touch', 'nu disco']",64
202,0jQlt8C2OuW3ZwHTSvTDI5,Shugo Tokumaru,2017-04-30T01:34:37Z,2017-04-28,2.0,19323,"['j-indie', 'japanese singer-songwriter']",31
203,0jYCcYyrT2J53ZXtI5FIOM,Marzio Scholten,2016-05-05T06:25:35Z,2013-10-29,919.0,290,[],3
204,0jt1EsJCeoQXLNDta4JF6c,Dizzy Fae,2019-05-07T03:00:44Z,2018-02-02,459.0,11102,"['alternative r&b', 'escape room', 'minneapolis indie']",40
205,0kEfub5RzlZOB2zGomqVSU,Gil Scott-Heron,2017-03-07T21:31:40Z,2011-02-21,2206.0,153307,"['conscious hip hop', 'funk', 'jazz funk', 'slam poetry', 'soul']",56
206,0kbYTNQb4Pb1rPbbaF0pT4,Miles Davis,2014-05-02T22:38:54Z,1971-02-24,0.0,1667533,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']",68
207,0kp0swievR0bFFY3zRoETY,Isaiah Sharkey,2018-09-18T08:21:31Z,2017-09-18,365.0,10408,['neo r&b'],35
208,0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,2012-03-29T01:12:40Z,2002-12-16,19.0,352133,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop']",62
209,0lO2c86rQmrRJArBxgw0v8,Horse Feathers,2012-03-05T09:12:57Z,2010-11-02,489.0,61413,"['chamber pop', 'folk-pop', 'indie folk', 'new americana', 'stomp and holler']",46
210,0m2tJDhw7jrEj9qjVxIWRK,Barrett Martin Group,2018-04-13T23:55:36Z,2018-02-23,49.0,707,[],29
211,0mOPHkTHaD6cFTMODNBxA3,Colleen,2015-07-08T16:48:10Z,2015-04-07,92.0,29538,"['ambient', 'art pop', 'compositional ambient', 'drone', 'electra', 'experimental pop', 'folktronica', 'fourth world', 'freak folk']",46
212,0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,2017-02-14T22:37:00Z,2011-01-01,2236.0,985367,"['permanent wave', 'post-grunge', 'rock']",67
213,0mdmrbu5UZ32uRcRp2z6mr,Francis Bebey,2019-01-28T07:35:16Z,2012-03-01,2524.0,22940,"['afrobeat', 'afropop', 'mande pop', 'world']",43
214,0me62BgWN9q8I8Rkv8k4Qv,Typical Cats,2016-05-27T20:44:15Z,2001-02-19,5576.0,11564,"['abstract hip hop', 'jazz rap', 'underground rap']",34
215,0mmK4yynRsGPecynig9X7G,Asaad,2016-08-04T21:04:59Z,2016-06-04,61.0,2223,[],30
216,0ngituMMYxc98PPqP4nQeo,Dario Slavazza,2018-07-10T16:16:56Z,2017-04-14,452.0,10,[],0
217,0ntVDLb8Ro6BLGVBVOBFVS,Orquesta Akokán,2018-03-12T21:44:01Z,2018-02-23,17.0,5199,['jazz cubano'],30
218,0oBsnAC3fzYkTHF3bkfNx6,Phony Ppl,2017-04-28T06:15:05Z,2015-01-13,836.0,124282,"['alternative r&b', 'indie soul', 'neo r&b']",57
219,0oKYiTD5CdNbrofRvM1dIr,Alice Coltrane,2015-07-04T03:05:57Z,1971-01-01,16255.0,66644,"['afropop', 'art rock', 'avant-garde jazz', 'contemporary post-bop', 'experimental', 'fourth world', 'free improvisation', 'free jazz', 'jazz', 'jazz funk', 'spiritual jazz']",49
220,0oP5sLCzQvtRCwiI6RntiN,Brian Ellis,2017-06-22T20:21:01Z,2017-05-01,52.0,1592,[],19
221,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,2016-10-21T07:30:57Z,2016-10-21,0.0,4737741,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",83
222,0osvUzR2sfqm3SDy5XRwDA,Dred Scott Trio,2013-04-27T00:14:16Z,2012-11-20,158.0,61,[],0
223,0q2WkTHTEczNf8wNq6MBRk,Khotin,2019-02-19T19:25:19Z,2019-02-07,12.0,7819,"['experimental ambient', 'float house', 'fluxwork', 'fourth world', 'lo-fi house', 'microhouse', 'outsider house']",39
224,0qEAvgMJiHjpayfzNBKLHl,Abdel Rahman El Bacha,2019-02-23T07:42:06Z,2008,4071.0,2220,['classical piano'],28
225,0qEGZBnqUgcVlTE7EEjR2F,Gonzalo Rubalcaba,2014-06-18T19:55:22Z,1999-01-01,5647.0,14913,"['contemporary post-bop', 'jazz cubano', 'jazz piano', 'latin jazz']",39
226,0qHfqHyHZnxvv1lfkJraQc,Skyzoo,2017-11-21T02:09:33Z,2017-07-21,123.0,37530,"['alternative hip hop', 'boom bap', 'hardcore hip hop', 'hip hop', 'soul flow', 'southern hip hop', 'underground hip hop']",49
227,0qu422H5MOoQxGjd4IzHbS,Yves Tumor,2018-11-30T20:37:17Z,2016-09-30,86.0,49734,"['art pop', 'chamber psych', 'chillwave', 'escape room', 'experimental pop', 'fluxwork', 'hyperpop', 'indietronica']",51
228,0qzzGu8qpbXYpzgV52wOFT,Bibio,2013-11-16T05:33:24Z,2009-06-22,0.0,155108,"['ambient folk', 'chamber pop', 'chillwave', 'downtempo', 'electronica', 'folktronica', 'indie rock', 'indie soul', 'indietronica', 'new rave']",62
229,0rKc6ImQCM6pmYrQj5zcra,Mono/Poly,2014-01-04T23:30:45Z,2010-03-29,1377.0,19141,"['abstract beats', 'wonky']",39
230,0rLLyTr5rx0qYKb63MdVW9,Ryan Lott,2017-08-25T04:26:02Z,2011-09-27,2159.0,2151,[],29
231,0rNAAMnuGPCPzE7Oa9z7W3,Marcos Balter,2017-02-08T00:28:54Z,2016-04-29,285.0,510,"['21st century classical', 'latin classical']",12
232,0rS1Y2DkDJhLiaR0MyJyCg,Kneebody,2012-08-19T05:07:34Z,2005-03-22,0.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
233,0rsN9DKQhTCvkgbByOOBIm,Hailu Mergia,2018-10-04T19:00:38Z,2015-06-08,1214.0,22520,"['afrobeat', 'afropop', 'ethio-jazz']",47
234,0sDJfnuudhMaEmFPvALK2e,Kutiman,2016-06-14T22:04:05Z,2015-07-17,88.0,24705,"['afrobeat', 'israeli indie']",45
235,0sKZCVyXPNjKMaZo3kA6go,The Nels Cline Singers,2017-11-28T17:32:40Z,2014-04-29,1309.0,3029,[],22
236,0sRVVDpgF2sKzPBkDszzUl,Laurel Halo,2017-06-29T20:09:17Z,2015-09-25,643.0,37536,"['ambient', 'art pop', 'bass music', 'electra', 'escape room', 'experimental pop', 'fluxwork', 'footwork', 'fourth world', 'gauze pop', 'grave wave', 'hauntology', 'mandible', 'microhouse', 'outsider house', 'vaporwave', 'witch house']",38
237,0si9BxvM2C33fAIkr1pgUc,Charlie Hunter,2012-06-09T21:53:48Z,2001-01-01,14.0,31286,"['jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",47
238,0srVTNI2U8J7vytCTprEk4,These New South Whales,2019-09-23T03:36:43Z,2017-08-25,759.0,4212,['australian garage punk'],37
239,0t2OCIx3V1iZ8pA8bxHzz6,Ensemble Supersonus,2019-06-22T05:01:08Z,2019-06-21,1.0,113,[],9
240,0t6Z7PDF2cUpM805A0Y7sJ,Bostich+Fussible,2013-10-06T07:37:48Z,2005,3200.0,17304,['tijuana electronic'],47
241,0tIODqvzGUoEaK26rK4pvX,Sun Ra,2019-09-05T22:44:17Z,2014-04-03,1981.0,83869,"['art rock', 'avant-garde jazz', 'experimental', 'experimental rock', 'free improvisation', 'free jazz', 'jazz funk', 'no wave', 'spiritual jazz']",47
242,0tMnuEXTeJeHbslcV8OybJ,Drugdealer,2017-08-01T23:05:55Z,2016-09-09,326.0,53601,"['freak folk', 'indie garage rock', 'indie rock', 'neo-psychedelic']",55
243,0taCSk8CSQVl8RZhV4tU5N,William Doyle,2019-09-06T16:29:43Z,2019-09-04,2.0,1344,"['chamber psych', 'collage pop']",31
244,0teb8J1T7OwcAQlBxRnPVd,Fell Runner,2018-06-26T00:57:18Z,2015-08-18,1043.0,976,[],24
245,0tmLlnSIrAb8NZajutucCC,Han Bennink,2014-02-09T01:54:13Z,2001,448.0,1093,"['avant-garde jazz', 'deep free jazz', 'dutch jazz', 'jazz drums']",12
246,0ty2lxzPnKWRfQd18OuAvM,Chris Dave,2017-12-07T23:35:43Z,2017-02-24,286.0,3391,[],29
247,0u04Yo3YXdFxev4ZE0AZx7,Def Sound,2015-01-04T19:58:36Z,2013-05-07,607.0,964,['la pop'],30
248,0uCCBpmg6MrPb1KY2msceF,Burial,2012-03-11T21:21:41Z,2006,1588.0,234970,"['bass music', 'dubstep', 'electronica', 'future garage', 'hauntology', 'indietronica', 'intelligent dance music', 'microhouse', 'wonky']",54
249,0uZRjholJ0fVC2J9EvnYnj,Meshell Ndegeocello,2016-07-16T20:14:42Z,2007-01-01,61.0,96230,"['funk', 'neo soul']",49
250,0unydCSm9ARiINdrNqugDg,Hannah Williams,2017-07-17T19:02:18Z,2016-11-11,248.0,9567,['retro soul'],43
251,0uyK6faAhm4CYcf1OhP38V,Funky Knuckles,2015-12-29T00:19:48Z,2014-01-21,707.0,20099,"['instrumental funk', 'modern funk', 'neo r&b']",39
252,0v2oB2xMS64U3lcU5DFuCY,Peven Everett,2013-11-05T10:19:09Z,2013-07-15,113.0,12355,"['broken beat', 'chicago house', 'deep house', 'neo soul']",51
253,0vGYvd52hokoir5xE6fmnD,Busman's Holiday,2016-10-14T16:29:33Z,2016-10-14,0.0,2200,['indiana indie'],26
254,0va8U409dr4gA1zQ2gSnD5,18 Carat Affair,2019-02-04T08:04:04Z,2011-07-26,2750.0,16773,"['chillwave', 'future funk', 'hardvapour', 'vaporwave']",48
255,0vzIIaS5OpVYWPvJLzc95P,Crystal Beth,2019-10-15T18:26:55Z,2019-10-14,1.0,15,[],2
256,0w1RQjkLFHpokbFNikYbPN,Talaboman,2019-02-09T07:12:10Z,2017-03-03,708.0,14818,"['float house', 'microhouse']",35
257,0wJIP9Wlhn3aSLLaB31IK3,Arima Ederra,2019-06-11T02:21:20Z,2018-10-10,244.0,2617,"['alternative r&b', 'neo r&b']",26
258,0wV9UVu9rp9YWS3zhTN8OU,Eureka The Butcher,2016-07-24T05:41:13Z,2016-03-18,128.0,1544,[],15
259,0wa2gcQi5m1FUc7cvK5ckc,Heim,2016-07-31T03:25:08Z,2015-09-18,317.0,402,[],3
260,0wvrrR4SNzBuuU9YTTiuB9,Daniel Felsenfeld,2016-11-11T17:09:21Z,2013-03-15,1337.0,24,[],22
261,0x3sTIYnP56TnL6bbyMU2i,C Duncan,2016-08-04T21:51:36Z,2016-02-19,117.0,17118,"['chamber psych', 'scottish indie']",41
262,0xBkYJzwFzcIYev4fOkvk0,Matmos,2014-09-09T00:27:39Z,2013-02-19,3.0,22598,"['drill and bass', 'experimental rock', 'freak folk', 'glitch', 'hyperpop', 'intelligent dance music', 'queercore']",32
263,0xpJGyjbEzkWSNfcf2tcMl,Intervals,2017-08-16T05:32:22Z,2015-12-04,621.0,95711,"['djent', 'instrumental rock']",51
264,0yLmsf6RBPYqm6hvFJCPg6,Taylor McFerrin,2014-05-31T18:36:59Z,2014-06-10,0.0,42881,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'wonky']",49
265,0yNLKJebCb8Aueb54LYya3,New Order,2016-11-30T17:51:55Z,2005-12-06,4012.0,1024448,"['alternative rock', 'art rock', 'britpop', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'synthpop', 'uk post-punk']",71
266,0yNSzH5nZmHzeE2xn6Xshb,Calle 13,2019-06-02T20:37:01Z,2010-11-19,3117.0,1950648,"['latin', 'latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'tropical']",75
267,0yd6o6a2MaOjsF1SglI4Hw,HMLTD,2016-12-01T04:07:36Z,2016-11-08,23.0,17501,"['english indie rock', 'london indie']",38
268,0ygIgsjUzKivFgxgjQ9iV9,Jacques Greene,2017-01-10T23:58:30Z,2016-10-20,82.0,57699,"['art pop', 'bass music', 'canadian electronic', 'electronica', 'escape room', 'float house', 'fluxwork', 'future garage', 'indie r&b', 'indie soul', 'indietronica', 'microhouse', 'new rave', 'wonky']",52
269,0yrzenuzq46YnfnkqaAW4D,Diggs Duke,2014-06-13T02:28:34Z,2013,23.0,7461,"['indie jazz', 'neo r&b']",32
270,0yvEf1tqWWPiZu4ZbjyKGs,Woody Shaw,2014-04-18T04:09:16Z,1980,12526.0,12127,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'jazz trumpet', 'soul jazz']",34
271,0z7Yuv7DuDQ5SaVn4VSlLt,Lisa Hannigan,2012-04-05T06:39:27Z,2009-02-03,0.0,119574,"['chamber pop', 'folk-pop', 'indie folk', 'irish singer-songwriter']",63
272,0zGRuj0aQ3mM6i2dQoO8h0,Mid-Air Thief,2018-12-05T21:18:42Z,2018-07-31,127.0,10346,"['folktronica', 'korean indie rock']",40
273,0zkI8Gci7muk180ACGwlxh,Dark Rooms,2017-02-07T23:56:53Z,2017-01-04,34.0,12465,['la pop'],39
274,0zodxoaogKBIOzB0c0zFUO,Mega Bog,2019-04-12T15:50:18Z,2019-04-12,0.0,4111,"['chamber psych', 'experimental pop', 'freak folk', 'garage psych', 'indie folk']",33
275,1020a42xVklY6c56imNcaa,Slum Village,2015-02-06T22:14:08Z,2000-06-03,3.0,154914,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'indie soul', 'neo soul', 'southern hip hop']",58
276,10GT4yz8c6xjjnPGtGPI1l,Franc Moody,2019-07-21T22:33:10Z,2018-03-27,481.0,34146,"['deep house', 'indie soul', 'new french touch', 'nu disco']",59
277,10NEMYLJwVvYSvtvZn5Ipz,The Soul Rebels,2013-06-11T20:29:36Z,2012-01-01,527.0,21127,"['brass band', 'new orleans funk', 'second line', 'street band']",50
278,1111ivBPyEwa1mdOB2SA0X,Zenobia,2019-10-15T18:25:38Z,2019-04-12,186.0,577,['arab electronic'],19
279,11O8jS9NNmewQkpiGXu0eb,Helms Alee,2019-05-24T17:54:15Z,2019-04-26,28.0,12624,"['drone metal', 'gaian doom', 'post-doom metal', 'post-metal', 'seattle indie', 'sludge metal', 'stoner metal']",30
280,11dMqVZY4PHgVL80tejvHK,Omar Souleyman,2014-08-10T21:30:20Z,2013-10-21,293.0,46186,"['arab pop', 'dabke', 'syrian pop']",45
281,11zHPjHnZN0ACA50rSnTcy,Nada Surf,2012-02-17T03:18:57Z,2012-01-01,47.0,117776,['power pop'],53
282,12AnGvqOxseM5VJLyO5yBs,Erlend Øye,2018-04-06T17:28:34Z,2014-10-03,1281.0,95069,"['alternative dance', 'bergen indie']",50
283,12Av6pjGrpX0wfTTyXNsyP,Dos Santos,2018-07-18T04:10:56Z,2018-06-15,33.0,2532,['latin afrobeat'],21
284,12fRkVfO2fUsz1QHgDAG3g,Julia Jacklin,2019-05-19T17:07:40Z,2019-02-22,86.0,87679,"['art pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'sydney indie']",60
285,12tZvy2xFpWSkuJ3FsfisZ,Weval,2016-05-17T02:20:03Z,2016-04-22,25.0,90092,"['electronica', 'french indietronica', 'indie soul', 'microhouse', 'minimal techno', 'new rave']",56
286,1381XvWSV6KUopgt1spIJH,MindsOne & Kev Brown,2015-01-01T19:43:18Z,2014-04-01,275.0,237,[],0
287,1385hLNbrnbCJGokfH2ac2,Franz Liszt,2012-01-21T09:20:54Z,2011-08-22,152.0,376213,"['classical', 'late romantic era']",67
288,13Kd75NSHSp9lB4CaqPMOV,Ta-ku,2014-05-05T21:03:51Z,2010-02-26,0.0,196338,"['alternative r&b', 'ambeat', 'indie soul', 'vapor soul']",60
289,13ccXrK7AmXb4TddMkE7jy,Everything But The Girl,2017-01-05T22:01:31Z,1996,7675.0,161158,"['electronica', 'lilith', 'new wave pop', 'pop rock', 'trip hop']",61
290,13clnHtI56jEGjzqeD0Q1o,Amnesty,2018-12-05T21:18:42Z,2007-02-20,4306.0,5191,['traditional funk'],37
291,13peDbMKVZpn5nanRC96WJ,Thumpasaurus,2019-03-15T03:56:55Z,2018-07-24,234.0,3313,[],30
292,14H7ag1wpQOsPPQJOD6Dqr,Zero 7,2019-03-10T16:23:36Z,2004,5547.0,319980,"['acid jazz', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",63
293,14Im3li8h1ehG6eM3lersk,Shaun Martin,2018-05-01T17:48:38Z,2015-07-07,1029.0,15610,['neo r&b'],36
294,14RXohtx6NiBGFTW8IdmAK,John Scofield,2013-09-27T04:03:26Z,1994-01-01,862.0,96877,"['contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",52
295,14ak3HFc2NQkCwYZX7FxYP,Dana Leong,2013-08-13T03:54:23Z,2009-05-19,1547.0,265,[],8
296,14nSwnnRivPDPNGGOZjwk6,Bokanté,2017-07-11T21:31:37Z,2017-06-09,32.0,6651,[],24
297,14r9dR01KeBLFfylVSKCZQ,Damien Rice,2014-10-04T01:47:25Z,2003-06-03,18.0,788262,"['acoustic pop', 'folk-pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",67
