,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery
2328,Firewater,This Is My Life,0,2016-08-05T01:39:10Z,2008,0F5fXdlx1bKwYFZ70bfuZ9,0vATuKjtdXSNclNsf0aS9I,3139 days 01:39:10.000000000,3139.0
2329,Kurt Vile,Classic Rock In Spring/Freeway In Mind,18,2016-08-07T21:11:23Z,2008-03-04,5gspAQIAH8nJUrMYgXjCJ2,4HlaFAylYcI6wipJfhIGjK,3078 days 21:11:23.000000000,3078.0
2330,Lisa Hannigan,Prayer For The Dying,0,2016-08-12T18:37:55Z,2016-01-01,0z7Yuv7DuDQ5SaVn4VSlLt,02EWUulBYkFEj7aVJFG3Dk,224 days 18:37:55.000000000,224.0
2331,Norah Jones,Carry On,5,2016-08-09T22:32:51Z,2016-08-05,2Kx7MNY7cI1ENniW7vT30N,1ibCQWJkJ7UTAXzm2L0GcM,4 days 22:32:51.000000000,4.0
2332,The Westerlies,Saro,34,2016-08-21T18:15:16Z,2016-10-07,7pQXfjCzKMCrcQnp9TAn3z,3RslkK33L2pkP7cDjP20Wu,0 days 00:00:00.000000000,0.0
2333,Ambrose Akinmusire,Our Basement (Ed),21,2016-08-16T05:52:40Z,2014-01-01,4ai53dgSBGhQwcFtGyY1bF,5qmrsdd8L9gKwJE29X0LG5,958 days 05:52:40.000000000,958.0
2334,Zara McFarlane,Move,2,2016-08-22T21:27:42Z,2014-01-20,2KwROtmoJfRcQHqDMiV6uo,1bR9RBMhhNGDt3472qmyOP,945 days 21:27:42.000000000,945.0
2335,Jacob Fred Jazz Odyssey,Tetherball Triumph,4,2016-08-08T22:23:50Z,2015-09-04,0Ol6j669eSIMiClmrydbyx,1KwSnVsZ8onQrfmVNsdlcE,339 days 22:23:50.000000000,339.0
2336,George Benson,Affirmation,45,2016-08-08T23:00:46Z,1976,4N8BwYTEC6XqykGvXXlmfv,0lNaytiCORnMNZTEBQxlPv,14830 days 23:00:46.000000000,14830.0
2337,Charlie Hunter,(Looks Like) Somebody Got Ahead Of Schedule On Their Medication,17,2016-08-05T16:54:41Z,2016-07-22,0si9BxvM2C33fAIkr1pgUc,42d4IsqgapznmjLz34JKVF,14 days 16:54:41.000000000,14.0
2338,Fahir Atakoğlu,Saturday (Live) [feat. Horacio El Negro Hernandez],3,2016-08-16T21:08:38Z,2016-01-19,6Mj20Zm7PRpGzoNN453mSq,7C37JnUa2ki07xUG7iDsz6,210 days 21:08:38.000000000,210.0
2339,Samiyam,Segue,0,2016-08-02T17:52:13Z,2008-05-06,56j1OkSq0AMCgZGKVNc8GP,6XftRqz3qAQOrpPjHgcZhK,3010 days 17:52:13.000000000,3010.0
2340,Eric B. & Rakim,Follow The Leader,42,2016-08-19T22:46:28Z,1988-01-01,6jHG1YQkqgojdEzerwvrVv,1p80AptLonBW0VilSi6xFj,10458 days 22:46:28.000000000,10458.0
2341,De La Soul,Royalty Capes,22,2016-08-05T16:27:51Z,2016-07-20,1Z8ODXyhEBi3WynYw0Rya6,14553zdXBrMQSzLI8G4wqH,16 days 16:27:51.000000000,16.0
2342,Asaad,Alejandro Jodorowsky Flow,0,2016-08-04T21:04:59Z,2016-06-04,0mmK4yynRsGPecynig9X7G,5Rmfk8ixD7RC5VEYSKVqb6,61 days 21:04:59.000000000,61.0
2343,Mr Twin Sister,Out of the Dark,0,2016-08-12T23:30:24Z,2014-09-23,5ltJZgIW3OkY5WvuzX5MYz,0fx1CAX3wGFzBPCpAnKmZo,689 days 23:30:24.000000000,689.0
2344,Groundislava,Pregaming the Rapture,0,2016-08-24T21:27:47Z,2011-04-12,2Y2gruKUC2cAjhe0h2RpzV,6zqWLzcQWQTDOXQYkiTl28,1961 days 21:27:47.000000000,1961.0
2345,Duplo Remote,Beatbox Blagger,0,2016-08-04T21:36:56Z,2000-11-13,2pdQlMZKji957v54m09dSg,7Ka0KeAEm3HNZ5QYH5ahgJ,5743 days 21:36:56.000000000,5743.0
2346,Ensemble,Excerpts,1,2016-08-05T01:51:06Z,2011-01-25,5a1fCbv0Bw3r7ehPuK3lfb,0LoSHEu95fMN4lA3ihGxbt,2019 days 01:51:06.000000000,2019.0
2347,Anni Rossi,Machine,5,2016-08-04T23:48:26Z,2009-03-09,2SaeQ2U38Tpy4GNC6YcLXh,2qG494XyjhPfwOlW5z4jz9,2705 days 23:48:26.000000000,2705.0
2348,Freelance Whales,Broken Horse,0,2016-08-15T20:07:55Z,2009-12-29,7ucqItQmz1PCNHBFSbr0ki,6D7FJlp3r8HHC3SftojK6M,2421 days 20:07:55.000000000,2421.0
2349,Seu Jorge,Suffragette City,27,2016-08-15T23:30:11Z,2005-01-01,0i1s9WcIu0PrUvHzALgofo,4KCoOha3xcrstmFH8Pbcsa,4244 days 23:30:11.000000000,4244.0
2350,David Crosby,The City,0,2016-08-26T22:58:05Z,2016-08-26,59zdhVoWxSoHMc74n098Re,30XrVIH7Bm6SpXvnsvyqFS,0 days 22:58:05.000000000,0.0
2351,Sierra Hull,Stranded,21,2016-08-16T21:00:26Z,2016-01-01,0JGGxsAD1Eg4X9AcKNcxEB,4LHJywDO4bBj1geaUAS07y,228 days 21:00:26.000000000,228.0
2352,Lisa Hannigan,Fall,4,2016-08-11T19:27:54Z,2016-01-01,0z7Yuv7DuDQ5SaVn4VSlLt,3PJdMOTkkwFHAGnIVKSMqq,223 days 19:27:54.000000000,223.0
2353,Snarky Puppy,Sing To The Moon - Live,40,2016-08-24T18:32:33Z,2016-02-11,7ENzCHnmJUr20nUjoZ0zZ1,3shGjhn9QUiV3Ir4H9NdXN,195 days 18:32:33.000000000,195.0
2354,Robert Glasper Experiment,Find You,0,2016-08-12T18:28:05Z,2016-08-12,7vZ7qmfXiu114lY0qm7rOe,7gD7tYfeHpUW5tNHBRGy5G,0 days 18:28:05.000000000,0.0
2355,C Duncan,Garden - BBC 6Music Session,1,2016-08-04T21:51:36Z,2016-02-19,0x3sTIYnP56TnL6bbyMU2i,308qrXgtD6MrX44BfwGyRI,167 days 21:51:36.000000000,167.0
2356,Heim,Shine,0,2016-07-31T03:25:08Z,2015-09-18,0wa2gcQi5m1FUc7cvK5ckc,5101aO0p2WDUJbWCmWYSlD,317 days 03:25:08.000000000,317.0
2357,Dil Withers,Drowning (feat. Porter Ray),0,2016-08-02T16:58:34Z,2016-02-26,50K5QpawcyBo7eh99sZ2Al,5Y45nVMEMTPW1WkiivyhjW,158 days 16:58:34.000000000,158.0
2358,Apathy,Rap Is Not Pop,20,2016-08-02T22:55:41Z,2016-06-10,6fK2hnSgfRPxR6sL975XQS,7eOgiI58lKBHOJQuDiMTJc,53 days 22:55:41.000000000,53.0
2359,Lambchop,The Hustle,4,2016-08-09T20:31:31Z,2016-08-09,2Lhs0asnFQiLuntn3s8p78,5SJ8j0fuN9kL7nCcda9jRU,0 days 20:31:31.000000000,0.0
2360,Farao,Feel,0,2016-08-02T16:53:11Z,2015-09-11,6XIX2G6ZGiVQgMr6SSTMFu,2qWyenIJpgzxaDCQYrXrOr,326 days 16:53:11.000000000,326.0
2361,Suicide,Rocket Usa,0,2016-08-07T20:27:56Z,1977,6uVeWolwyRDrT84lLsaZyW,38Ri6Vwwiaq9vjEJEOeA0i,14463 days 20:27:56.000000000,14463.0
2362,Bear In Heaven,Autumn,33,2016-07-31T03:54:54Z,2014-08-05,1ElioVXkBXbxZHPg1J4amN,0AbN2rJUcKYf4Qz7tdO4rY,726 days 03:54:54.000000000,726.0
2363,St. Lucia,Closer Than This,41,2016-08-04T16:50:32Z,2012-03-06,5WId4o5jdGVhptNU0uqKxu,1KtZXvkDXe4u9YDrTWh4mY,1612 days 16:50:32.000000000,1612.0
2364,Apathy,Attention Deficit Disorder,24,2016-08-02T01:52:10Z,2016-06-10,6fK2hnSgfRPxR6sL975XQS,1A6HIoF5nHMdhb3e5Gs671,53 days 01:52:10.000000000,53.0
2365,Homeboy Sandman,Talking (Bleep),0,2016-08-02T17:50:02Z,2016-05-06,5s1QeAf7U5ELP9PTeLaicb,526zFs7DDZ9dpHiBRC5WGE,88 days 17:50:02.000000000,88.0
2366,Kelpe,Whirlwound,40,2016-08-02T17:50:47Z,2008-02-22,6D5qrT7NQXcdvFTtCJNszl,2iAdpoe6V6tJ3Q83djC9Wz,3084 days 17:50:47.000000000,3084.0
2367,Dom La Nena,Batuque (Jeremy Sole & Atropolis Remix),0,2016-07-31T03:26:15Z,2014-02-11,7cfKXiA9YUupXEjCUWPtxY,4TPCmbzzf7rIFsLzcwF9pm,901 days 03:26:15.000000000,901.0
2368,Nomo,Three Shades,7,2016-08-06T04:13:14Z,2008-06-17,4uWvboDVb3UDhPJPKRx4CB,3f1fRVVYf1Nc3tEHmGlXNA,2972 days 04:13:14.000000000,2972.0
2369,Nicolas Godin,Orca,6,2016-08-03T16:59:08Z,2016-04-22,313G7P4CxkVyQGNFfxNOpC,4vBldMcuvKQ65QkwNItDSJ,103 days 16:59:08.000000000,103.0
2370,Nels Cline,The Bond,0,2016-08-02T16:22:17Z,2016-07-22,3s6o8vxtYJ1utkWl8EXxUp,67NBw2mZMTHq67j8MDrmbX,11 days 16:22:17.000000000,11.0
2371,Jeff Parker,Cliche,0,2016-08-02T17:50:35Z,2016-06-24,3AaY5O1qS0tcNPHwwMwplt,5wL8kYgnqKFYYIzLwKJtJ4,39 days 17:50:35.000000000,39.0
2372,Labi Siffre,I Got The... - 2006 Remaster,55,2016-08-24T21:36:21Z,1975,5CzlICF8GCY0pRC82MKrhX,20VuO95A8RxUPlShnfYArW,15211 days 21:36:21.000000000,15211.0
2373,Brasstracks,Melanin Man (feat. Masego),44,2016-08-24T20:08:42Z,2016-08-19,5sKvgmG84C0bIMWeS2SRPr,4O4maU1Ki1PMaByGZqoC5g,5 days 20:08:42.000000000,5.0
2374,The Paragons,The Tide is High,0,2016-08-24T21:59:50Z,2009-08-17,5sCZ2Gc3nZaE3Cav8WG7WG,0jzxMFVzQIImzPqAoPS0C7,2564 days 21:59:50.000000000,2564.0
2375,Marquis Hill,The Way We Play / Minority - Medley,14,2016-08-23T00:47:48Z,2016-06-24,5QI54xb4Ovm8DwDkmmHbez,3ChTIAxpxPY5OKOZeixrrM,60 days 00:47:48.000000000,60.0
2376,GoGo Penguin,Garden Dog Barbecue,43,2016-08-23T20:34:36Z,2014-03-17,19f2JXwlRU26376TCKmp6L,2Hh5BKsYsg9Z5uLYyI9Ppl,890 days 20:34:36.000000000,890.0
2377,MF DOOM,Bergamont,28,2016-08-25T23:52:38Z,2006-01-24,2pAWfrd7WFF3XhVt9GooDL,76EQ2I6LSMlcnX4Ynpl8ux,3866 days 23:52:38.000000000,3866.0
2378,The Bad Plus,Staring at the Sun - Instrumental,15,2016-08-26T16:50:12Z,2016-08-26,5qOfTfMzTj2dvvpWKzIFk6,3fFmksnLmZij81CRqZkd8P,0 days 16:50:12.000000000,0.0
2379,De La Soul,Drawn,52,2016-08-26T17:21:41Z,2016-08-26,1Z8ODXyhEBi3WynYw0Rya6,6AOiHpFFwVY52p3EaA7eHl,0 days 17:21:41.000000000,0.0
2380,Aoki Takamasa,Pipe Tale - Indigo Rose feat. Tujiko Noriko,0,2016-08-04T21:33:12Z,2012-02-01,7bjmjTh6nb3Sslb0AHWhJP,4wLBCQz2br61MyyLDnC11G,1646 days 21:33:12.000000000,1646.0
2381,Jon Bap,Born Into This,0,2016-08-10T23:27:41Z,2016-07-29,7LOW1cB3NuRxZsxIo7g05p,7KZ4n3BflWrPgmmPFEYFe2,12 days 23:27:41.000000000,12.0
2382,Justin Walter,Mind Shapes,5,2016-08-06T03:48:39Z,2013-05-27,1acwrq9lOHDafNSJAC0rkT,0WuEOpqGXwiWCtfshZ10TH,1167 days 03:48:39.000000000,1167.0
2383,Swet Shop Boys,T5,25,2016-08-23T00:54:09Z,2016-08-02,3ah2OYM4PbK5p1XIS5HfGD,78MsM9PxvH52tnju9gubka,21 days 00:54:09.000000000,21.0
2384,clipping.,Air 'Em Out,0,2016-08-24T16:37:22Z,2016-08-24,5HJ2kX5UTwN4Ns8fB5Rn1I,0MYYAtS4lZ4g4yqlPKUE6B,0 days 16:37:22.000000000,0.0
2385,The Gaslamp Killer,Residual Tingles,0,2016-08-22T17:32:10Z,2016-08-09,5dVua2HdrY1VlbPh6OM9KZ,7gt5QviMuD8rzGHSQkOhoV,13 days 17:32:10.000000000,13.0
2386,Regina Spektor,Small Bill$,0,2016-08-12T19:09:54Z,2016-08-12,3z6Gk257P9jNcZbBXJNX5i,2kX1tGe2xepbG59uvq5zqI,0 days 19:09:54.000000000,0.0
2387,Indridi,Afogtil,0,2016-08-22T23:49:19Z,2016-07-22,5ZLg7ka4dEs4fgW3i0aE9N,6iW314cH1tyqf9Rz9qRmKt,31 days 23:49:19.000000000,31.0
2388,Phish,A Song I Heard the Ocean Sing,17,2016-08-09T16:28:06Z,2004-06-15,5wbIWUzTPuTxTyG6ouQKqz,5blNZ70SaWZmgNJwdjGxfq,4438 days 16:28:06.000000000,4438.0
2389,Jon Bap,Yin,0,2016-08-10T23:50:25Z,2016-07-29,7LOW1cB3NuRxZsxIo7g05p,3YAjYgZdy05NelbRmeN4Vc,12 days 23:50:25.000000000,12.0
2390,The Staves,Hopeless,25,2016-08-22T06:42:14Z,2014-10-20,5G49Sq5mMzAkGL4ZP6eVPY,4R14wIAO1ku6rGsXKnBLQF,672 days 06:42:14.000000000,672.0
2391,clipping.,Long Way Away,0,2016-08-10T21:50:08Z,,,,,
2392,Hauschka,Sunrise,0,2016-08-02T17:49:31Z,2012-11-12,6fTuDQJqqMDrrEXSFmgyJt,0edAAilJYRhEtlYOfSytr0,1359 days 17:49:31.000000000,1359.0
2393,Nico Muhly,Scent Opera,0,2016-08-05T16:45:06Z,2016-08-05,2vObsQCPsbVfkqHlQOu2zc,30JUFDRXG5o22Ptx6JY6U3,0 days 16:45:06.000000000,0.0
2394,Nathan Davis,Ghostlight,0,2016-08-16T21:58:16Z,2016-02-26,3xGZW7nsIHzw5tLxARSJWA,2tmY3Eg0JfNQQMYBFCTzdk,172 days 21:58:16.000000000,172.0
2395,BJ The Chicago Kid,Turnin' Me Up,65,2016-09-05T17:26:54Z,2016-02-19,07d5etnpjriczFBB8pxmRe,5MjAFPcmrR1DYCgZrXCN4d,199 days 17:26:54.000000000,199.0
2396,Jacob Collier,In My Room,50,2016-07-11T18:07:46Z,2016-07-01,0QWrMNukfcVOmgEU0FEDyD,1b4qWC27ur4oCRA0Xj9EAH,10 days 18:07:46.000000000,10.0
2397,The Bad Plus,The Beautiful Ones - Instrumental,5,2016-07-20T23:38:23Z,2016-07-15,5qOfTfMzTj2dvvpWKzIFk6,55mFm57MENE2Tpq01tXCJh,5 days 23:38:23.000000000,5.0
2398,Panda Bear,Boys Latin,1,2016-07-11T20:21:49Z,2015-01-12,1R84VlXnFFULOsWWV8IrCQ,5jxY2Iol8RF3BtfmjTLxWs,546 days 20:21:49.000000000,546.0
2399,Mysteries,Stateless Wonder,0,2016-07-11T20:27:34Z,2014-10-28,5zXzwSp0nhJxeFPQvLT2la,7eYP1iTAPLe1qePUGbyk4O,622 days 20:27:34.000000000,622.0
2400,Blood Orange,E.V.P.,51,2016-07-11T16:37:50Z,2016-06-28,6LEeAFiJF8OuPx747e1wxR,0e43YnIeghIkDOW146x3G5,13 days 16:37:50.000000000,13.0
2401,Blood Orange,Love Ya,37,2016-07-11T16:37:50Z,2016-06-28,6LEeAFiJF8OuPx747e1wxR,1pELK1Wjc3BJu1o1qfHWIj,13 days 16:37:50.000000000,13.0
2402,The Gap Band,Yearning For Your Love,1,2016-07-21T22:20:53Z,2000-01-01,4TwHRCIu3Xg9fjS3l7owkp,0sqKHuYqCmeckbiQPV7qqm,6046 days 22:20:53.000000000,6046.0
2403,clipping.,Baby Don't Sleep,0,2016-07-27T18:36:03Z,2016-07-27,5HJ2kX5UTwN4Ns8fB5Rn1I,3av47Yi7hfJBgRsKCpAR4T,0 days 18:36:03.000000000,0.0
2404,Leapling,Going Nowhere,0,2016-07-11T21:25:16Z,2015-02-10,2H4ahoQdMEduIJerovaR9m,2sNjS8FszioxHS9gbAKtDs,517 days 21:25:16.000000000,517.0
2405,Icy Demons,Icy Demons,2,2016-07-08T19:47:19Z,2004,3Ex1ec5ZXop8PdEEeNvVEn,4wryWJ3FTdoui4Lnt8Bo7U,4572 days 19:47:19.000000000,4572.0
2406,BADBADNOTGOOD,IV,0,2016-07-11T17:07:04Z,2016-07-08,65dGLGjkw3UbddUg2GKQoZ,0DvcWuW3B6gaarDB8s92tc,3 days 17:07:04.000000000,3.0
2407,Zula,Twin Loss,0,2016-07-11T21:50:06Z,2013-10-29,4XmjReuskRGpqi10sc9CpG,06teBaZPNTPlgB4AcDekE6,986 days 21:50:06.000000000,986.0
2408,HAIM,The Wire,60,2016-07-27T01:07:51Z,2013-09-30,4Ui2kfOqGujY81UcPrb5KE,6golelYKuy85o3u0cxIxFK,1031 days 01:07:51.000000000,1031.0
2409,Medicine,Time Baby II,10,2016-07-17T04:46:40Z,2011-12-20,61uYVpJPgBq9dNrfUy6kTp,1J8gzINT8qUrTcJgARqPRb,1671 days 04:46:40.000000000,1671.0
2410,TOPS,Way to be Loved,61,2016-07-22T02:20:11Z,2014-09-02,2SdK1QDmZIP2hk94rSaLl9,5FjC0o2EGdlAMdc3hfeTMd,689 days 02:20:11.000000000,689.0
2411,Koi Child,Black Panda,32,2016-07-06T21:25:03Z,2016-03-18,3gBGBZz7YrFW3wQ0WUiDES,0FHoQy4FLym4eVn6d2JCx0,110 days 21:25:03.000000000,110.0
2412,Palm,Drawn Straws,0,2016-07-11T21:22:49Z,2015-11-06,7tguHMzv83NjmVpNjT4FpS,08EjWBipIRwRH5dDwAAPhd,248 days 21:22:49.000000000,248.0
2413,Lake Street Dive,Just Ask,0,2016-07-12T20:59:12Z,2014-02-18,3nuc29fYGlQbIrwh4yrNWd,7BEifvvRJ4MR2N55IECRfq,875 days 20:59:12.000000000,875.0
2414,St. Paul & The Broken Bones,I'm Torn Up,0,2016-07-12T21:22:59Z,2014-05-12,4fXkvh05wFhuH77MfD4m9o,1f26ac56m3QgltzivzPIe6,792 days 21:22:59.000000000,792.0
2415,The Tallest Man On Earth,Where Do My Bluebird Fly,47,2016-07-11T18:04:13Z,2008,2BpAc5eK7Rz5GAwSp9UYXa,0nOYaso4sQaWa9tNX5xJuH,3114 days 18:04:13.000000000,3114.0
2416,A Place To Bury Strangers,Straight,22,2016-07-11T18:07:12Z,2015-02-17,3kx1S2P2Qq3a9bG4DGsAjR,2PWINg2HqJtlKKAXOSfwIf,510 days 18:07:12.000000000,510.0
2417,Baaba Maal,Gilli Men,14,2016-07-11T17:08:56Z,2016-07-01,49z6oAiD2RpyUf5yLJs7Nf,5ln9MShbjDn9wDqLvl1que,10 days 17:08:56.000000000,10.0
2418,Icy Demons,Buffalo Bill,4,2016-07-08T19:44:31Z,2007,3Ex1ec5ZXop8PdEEeNvVEn,4T0703nC33mZIedhoCPs65,3476 days 19:44:31.000000000,3476.0
2419,Banditos,I Put A Spell On You,9,2016-07-11T16:47:06Z,2016-07-08,6bDfhlhiEEJliB13BqdOIg,3cstiaddryHBZmWkR1DIgM,3 days 16:47:06.000000000,3.0
2420,Baaba Maal,Fulani Rock,13,2016-07-11T17:08:47Z,2016-07-01,49z6oAiD2RpyUf5yLJs7Nf,4SSJ4i77gUMAuEXNvtt5y2,10 days 17:08:47.000000000,10.0
2421,Bill Wurtz,Alphabet Shuffle,32,2016-07-11T20:14:20Z,2016-06-25,78cT0dM5Ivm722EP2sgfDh,0Wr9QfFwoGqPHEgaTLIGOi,16 days 20:14:20.000000000,16.0
2422,tricot,Ochansensu-Su,0,2016-07-15T17:44:51Z,2013-10-02,5IKKS7LhpdlmMwqIagqf3f,7K3gvWFhcSwZDJtOaG6e7Y,1017 days 17:44:51.000000000,1017.0
2423,Jack Wilkins,Red Clay,1,2016-07-15T17:51:46Z,1973-07-18,6oalE1Ov29U9WBDn63puSu,1MDmOTjoaXsP7mqmGh029g,15703 days 17:51:46.000000000,15703.0
2424,Joshua Redman,As This Moment Slips Away,47,2016-07-15T17:57:03Z,2015-05-26,3uaHfXYx9Fh4HjqMbrWn5S,5CcAkJMkqpx7vwyYq1CQQd,416 days 17:57:03.000000000,416.0
2425,MF DOOM,Coffin Nails,0,2016-07-27T22:49:22Z,2004-03-23,2pAWfrd7WFF3XhVt9GooDL,3CWoOkdQEtnQMK4prY3vPD,4509 days 22:49:22.000000000,4509.0
2426,Aesop Rock,Rings,50,2016-07-15T18:08:23Z,2016-04-29,2fSaE6BXtQy0x7R7v9IOmZ,5vtQOcVlNyqLsqNKkUAP1i,77 days 18:08:23.000000000,77.0
2427,ScHoolboy Q,THat Part - Black Hippy Remix,60,2016-07-27T23:16:33Z,2016-07-16,5IcR3N7QB1j6KBL8eImZ8m,5sqHFfmw7MMc1L85BN8802,11 days 23:16:33.000000000,11.0
2428,Kishi Bashi,Say Yeah,18,2016-07-27T17:59:57Z,2016-07-14,3LVPGE5jPPwtbGslx07YR0,4rel6EziHHlF0CvYsZhLLs,13 days 17:59:57.000000000,13.0
2429,Xenia Rubinos,Lonely Lover,40,2016-07-15T23:13:11Z,2016-06-03,17UUkxLWmRP5P47W5kwVVb,1LfbwxIEBciSsbfbOutRBU,42 days 23:13:11.000000000,42.0
2430,Yuna,Places To Go,35,2016-07-15T19:51:46Z,2016-05-20,3kHVioJpVxlazAAKQ64pC1,0EgpgnzlNHZJMkU6Te9gx9,56 days 19:51:46.000000000,56.0
2431,Raf Riley,Summer,38,2016-07-15T23:15:30Z,2015-07-21,1K7GjRGPXx2I8FJ1iBW85L,4P96AdPnRnZJU6IvrtjLdO,360 days 23:15:30.000000000,360.0
2432,BOSCO,ROSENWOOD | Pour The Whiskey,0,2016-07-15T23:16:34Z,2015-06-02,1A4fV156Nn6rWIE8jk5ZpT,7BzMNERaMt7Ja22ho2QB7j,409 days 23:16:34.000000000,409.0
2433,Moondog,Bird's Lament,4,2016-07-16T04:08:34Z,2004,7HvQfRNJCvPXTVirKKB0Nn,3SFZum4wx7RNlaaf2QnOWv,4580 days 04:08:34.000000000,4580.0
2434,Meshell Ndegeocello,Virgo,5,2016-07-16T20:14:42Z,2007-01-01,0uZRjholJ0fVC2J9EvnYnj,5rImrvMTJtnNQtTd0E5mEF,3484 days 20:14:42.000000000,3484.0
2435,Meshell Ndegeocello,Article 3,6,2016-07-16T20:22:06Z,2007-01-01,0uZRjholJ0fVC2J9EvnYnj,1l9IZCCh8sm1HLUj4Q4x7Z,3484 days 20:22:06.000000000,3484.0
2436,Suicideyear,CCCXXV,31,2016-07-17T05:57:37Z,2015-03-10,3WaNZnwUPrpOIS5ZcIyjTO,0lNq3pPfeItDow0kJjZcAD,495 days 05:57:37.000000000,495.0
2437,The Future Sound Of London,Dead Cities,24,2016-07-17T04:26:20Z,1996-01-01,2qhmNI4ZHPpeDutdg473Z3,0yVyBkyHFFj0oE4Iq1fKtW,7503 days 04:26:20.000000000,7503.0
2438,Eureka The Butcher,Here Comes Eureka B,0,2016-07-24T05:41:13Z,2016-03-18,0wV9UVu9rp9YWS3zhTN8OU,6ITfOSWOOGcy6iJtaxLt45,128 days 05:41:13.000000000,128.0
2439,Danny Gatton,In My Room,12,2016-07-27T23:10:55Z,1991-03-05,1IiBarn43LaqM1QInB6G7M,2vSmSEZuxmaWVk0ZxhGIoC,9276 days 23:10:55.000000000,9276.0
2440,Todd Terje & The Olsens,La fête sauvage,13,2016-07-29T22:50:40Z,2016-06-17,6JClxoCdn17qYJRwYDWDqq,4wwclbIxIdnNYvsTGbQOwf,42 days 22:50:40.000000000,42.0
2441,Fjordne,Collide,1,2016-07-29T00:00:17Z,2009-08-01,4Zuhw9hRgeWtX6DLVxxcEh,39yDLq5loIhpq3jCUQm1jK,2554 days 00:00:17.000000000,2554.0
2442,Massive Attack,Come Near Me,35,2016-07-29T19:14:28Z,2016-07-29,6FXMGgJwohJLUSr5nVlf9X,3O8xUedPNWuAGrX5Pd9ezJ,0 days 19:14:28.000000000,0.0
2443,Jordan Rakei,Midnight Mischief,41,2016-07-29T23:15:10Z,2016-06-03,24icoQNJSEWNu3XvqKBR68,6Ej4cQotdCJ5Gt9xKkPd1X,56 days 23:15:10.000000000,56.0
2444,Syd Arthur,What’s Your Secret,10,2016-05-27T20:44:43Z,2014-01-01,2C39AawdhkMK8qZF2KWd48,7uuDD134kMWzrwGMsqHf95,877 days 20:44:43.000000000,877.0
2445,Sam Amidon,Head Over Heels,17,2016-05-27T21:13:36Z,2015-12-04,6TTJ0xLPPNDyv4bXyukzU4,0D6trsKKv1cN6qWSBe5eUt,175 days 21:13:36.000000000,175.0
2446,Christopher O'Riley,Thinking About You,20,2016-05-27T20:45:01Z,2003-05-30,70sTS2TfD7x40e01or0h2I,6soS0kfunwa5FFrYYZmfaf,4746 days 20:45:01.000000000,4746.0
2447,Beth Orton,Petals,17,2016-05-27T21:21:43Z,2016-05-27,6cLEWhEKQl6nAvgr60M7zC,6fhBbq71DqMiOJj9j82md3,0 days 21:21:43.000000000,0.0
2448,Dan The Automator,Inspector Jay from Dehli,0,2016-05-27T20:42:16Z,1999-03-23,4fv5w0LJib9OMbXQegqZ01,2kkLG3iTjXilmSmWghtxFt,6275 days 20:42:16.000000000,6275.0
2449,Miles Davis,Milestones - Remix,30,2016-05-27T20:43:58Z,2016-05-27,0kbYTNQb4Pb1rPbbaF0pT4,2T5YaAdIQr5mG9qyiW5Zm9,0 days 20:43:58.000000000,0.0
2450,The Chemical Brothers,Where Do I Begin,1,2016-05-27T20:43:46Z,1997-01-01,1GhPHrq36VKCY3ucVaZCfo,6sQEHHIxPTRQCzTtzSQasr,7086 days 20:43:46.000000000,7086.0
2451,Black Milk,4 Blacks,31,2016-05-27T20:44:05Z,2016-04-04,77zgRkcehIGCAtROXkXkb3,05OgiLzbz7ohy2rBsSAuBs,53 days 20:44:05.000000000,53.0
2452,Bosnian Rainbows,Turtle Neck,35,2016-05-27T20:44:24Z,2013-06-25,26sni4GjXXHoWkWrBkyZnO,1tQFJHwEmqJJNdEFx1B8gc,1067 days 20:44:24.000000000,1067.0
2453,Overcoats,Smaller Than My Mother,0,2016-05-27T20:42:39Z,2015-06-28,2pst3pDewxsl4kJERuDZpp,09CqiCiZyviFTETYHLhhv8,334 days 20:42:39.000000000,334.0
2454,Vulfpeck,Centering Fugue,0,2016-05-27T20:45:23Z,2016-04-20,7pXu47GoqSYRajmBCjxdD6,1eY2JKejLK68pCFmfXqhag,37 days 20:45:23.000000000,37.0
2455,Tinariwen,Adounia Ti Chidjret,19,2016-05-27T21:41:49Z,2014-02-11,2sf2owtFSCvz2MLfxmNdkb,0xkTc8EBjOoJSxORHLY7iM,836 days 21:41:49.000000000,836.0
2456,foodman,Uoxtu,4,2016-05-27T21:31:21Z,2016-05-13,4e8VeCyfFRBL1e06oGg1dR,792tHfEWTMQcrWl11VowCX,14 days 21:31:21.000000000,14.0
2457,Dan The Automator,Theme from Don,0,2016-05-27T20:42:16Z,1999-03-23,4fv5w0LJib9OMbXQegqZ01,0yq9k63QO34QYaqqishDJA,6275 days 20:42:16.000000000,6275.0
2458,Applewood Road,Honey Won't You,0,2016-05-27T20:44:10Z,2016-02-12,317bKonzjbtsJUh5RrgWWh,3Q4ZLgzh1kBF9BLyeAUsiH,105 days 20:44:10.000000000,105.0
2459,Typical Cats,Snake Oil,38,2016-05-27T20:44:15Z,2001-02-19,0me62BgWN9q8I8Rkv8k4Qv,6QZxG3hnWlmrLhPv4QX3nE,5576 days 20:44:15.000000000,5576.0
