,index,Artist ID,Primary Artist,Added At,Release Date,Days Until Discovery,Followers,Genres,Artist Popularity,First Popularity Peak,Popularity When Discovered
930,930,5EACmtyW2iwVRT92OQNpDq,Jase Harley,2018-06-25T06:00:15Z,2016-03-18,829.0,8094,['new jersey rap'],38,2018-06-01,41.666666666666664
931,931,5FTUVQzJDLW4MBP1vvKRc1,Wildhart,2017-07-31T21:31:59Z,2016-11-11,262.0,1851,"['gothenburg indie', 'vapor pop']",16,2014-01-01,32.0
932,932,5FnpXrrMdJVZCK54oHWqUa,Makaya McCraven,2018-01-18T19:41:56Z,2015-01-20,1094.0,21817,"['contemporary jazz', 'indie jazz']",45,2018-11-01,0.0
933,933,5FuLdmLZ9jQuymKPXF2X1S,Knekklectric,2019-07-21T20:27:05Z,2019-05-24,58.0,207,[],3,2019-01-01,0.0
934,934,5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,2018-10-27T15:17:44Z,2018-05-30,150.0,179157,"['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie pop', 'indie r&b', 'pop']",70,2019-05-01,49.70967741935484
935,935,5GNLaaEOwaEaXJfK7XnD8j,Fabiano Do Nascimento,2016-06-13T23:57:49Z,2015-03-17,165.0,6552,[],37,2017-09-01,36.43333333333333
936,936,5Ga4ie7tlXW9Fc6ObLbSCY,H ZETTRIO,2017-06-22T21:04:01Z,2017-04-05,78.0,30310,"['japanese jazz', 'japanese jazztronica']",40,2016-08-01,66.73333333333333
937,937,5GzH8EsRPqgNjNo3oBfRvk,Sarathy Korwar,2016-09-19T16:21:52Z,2016-07-08,73.0,6050,"['indian jazz', 'indie jazz', 'uk contemporary jazz']",29,2016-08-01,50.63333333333334
938,938,5H0YoDsPDi9fObFmJtTjfN,Ariel Pink,2016-12-08T22:34:38Z,2014-11-17,752.0,208487,"['alternative dance', 'alternative rock', 'art pop', 'art rock', 'chillwave', 'dream pop', 'experimental pop', 'freak folk', 'indie garage rock', 'indie pop', 'indie rock', 'la indie', 'lo-fi', 'neo-psychedelic', 'new rave', 'new weird america', 'noise pop', 'nu gaze']",62,2014-11-01,16.774193548387096
939,939,5HHKeO04SOcxUxjruFXf5l,Bryce Dessner,2015-01-23T02:01:57Z,2014-01-01,387.0,7746,"['21st century classical', 'american 21st century classical']",53,2014-03-01,35.774193548387096
940,940,5HJ2kX5UTwN4Ns8fB5Rn1I,clipping.,2014-09-28T17:48:44Z,2014-02-11,0.0,90637,"['alternative hip hop', 'escape room', 'experimental hip hop']",57,2014-07-01,39.733333333333334
941,941,5HKrYaVYdN3MyIe2WpVYCo,Cenk Erdoğan,2015-05-03T06:13:07Z,2014-06-10,327.0,5327,"['turkish jazz', 'turkish modern jazz']",29,2013-08-01,92.61290322580645
942,942,5HaAAZZUFwWxCes444swo6,ZuluZuluu,2016-10-14T18:39:21Z,2016-06-30,106.0,1985,[],18,2016-06-01,71.2258064516129
943,943,5HthaLyG6SfVxEuA94MAjm,Buttering Trio,2017-10-04T23:57:23Z,2016-11-18,320.0,12691,"['indie jazz', 'israeli indie']",39,2016-11-01,45.29032258064516
944,944,5I0593TTVPzkanWW8xsTns,Lunice,2018-02-08T21:32:09Z,2017-11-16,84.0,23550,"['bass music', 'electronic trap', 'glitch hop', 'wonky']",51,2013-01-01,4.714285714285714
945,945,5I6ni4YWY0WJUs6rFqufxT,The Main Squeeze,2017-12-09T23:37:54Z,2016-12-15,359.0,35280,['retro soul'],43,2018-11-01,28.67741935483871
946,946,5I81SUgzZ0g7dWkWKDc4QY,OverDoz.,2018-09-07T02:34:44Z,2017-10-27,315.0,20856,"['soul flow', 'underground hip hop']",41,2012-07-01,2.333333333333333
947,947,5IKKS7LhpdlmMwqIagqf3f,tricot,2016-07-15T17:44:51Z,2013-10-02,1017.0,65534,"['japanese math rock', 'japanese post-rock']",47,2012-12-01,39.03225806451613
948,948,5IL5awl9gUcb2ez9IgmW26,Júníus Meyvant,2017-03-27T23:45:07Z,2016-07-08,262.0,38813,"['icelandic folk', 'icelandic indie', 'icelandic pop']",49,2016-07-01,23.64516129032258
949,949,5INjqkS1o8h1imAzPqGZBb,Tame Impala,2015-07-08T16:31:41Z,2015-03-11,0.0,3011691,"['australian psych', 'neo-psychedelic', 'psychedelic rock']",83,2015-07-01,97.41935483870968
950,950,5IPHEpzQLhUPfrqt4BatR5,Natasha Agrama,2017-08-09T20:20:59Z,2017-08-01,8.0,519,[],12,2017-08-01,85.7741935483871
951,951,5ISjkNS17JpCwiFtW80lpV,Seeed,2014-08-08T06:29:15Z,2014-05-19,81.0,470267,"['german pop', 'german reggae']",72,2012-11-01,24.870967741935484
952,952,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,2016-07-27T23:16:33Z,2016-07-16,7.0,2826843,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",81,2014-02-01,29.129032258064516
953,953,5J81VungUjSVHxlPpTI9KG,Mild High Club,2016-09-03T21:00:18Z,2016-08-26,8.0,174816,"['indie garage rock', 'neo-psychedelic']",63,2018-01-01,70.9
954,954,5JJclMMPi2YgEKjJY9AjbB,Mr. Bill,2012-12-07T12:07:52Z,2012-09-25,73.0,19948,"['deep psytrance', 'glitch hop']",45,2013-09-01,80.35483870967742
